index,created_at,pub_time,msg_id,text,text_length,source,favorited,reposts_count,comments_count,attitudes_count,pending_approval_count,isLongText,content_auth,user_id,screen_name,gender,statuses_count,verified,verified_type,follow_count,followers_count,description,cleaned_text,words,sentiment,sentiment_probability
22,2022-02-27 23:08:03,Sun Feb 27 23:08:03 +0800 2022,4.74162E+15,网友们都幼稚的很，你就问问小米OV，他们如果没有SWIFT，能卖一件货给俄罗斯不，这不是闹么。。。 ,,微博 weibo.com,FALSE,0.0,5,12.0,0.0,FALSE,0,6124612886,鸿蒙钊哥,m,8639.0,TRUE,0.0,331.0,20.7万,B站钊哥科普,网友们都幼稚的很你就问问小米OV他们如果没有SWIFT能卖一件货给俄罗斯不这不是闹么,"['网友', '们', '都', '幼稚', '的', '很', '你', '就', '问问', '小米', 'OV', '他们', '如果', '没有', 'SWIFT', '能卖', '一件', '货给', '俄罗斯', '不', '这', '不是', '闹', '么']",0,0.49448076
23,2022-02-27 23:07:33,Sun Feb 27 23:07:33 +0800 2022,4.74162E+15,#俄乌谈判#【#俄乌会谈一天之内为何多次反复#？直播解读！】目前，乌克兰首都基辅战况如何？#俄乌正式会谈#能否顺利开启？将俄罗斯部分银行排除出SWIFT，是否是美欧对俄发动的“金融核战”？一边不断给俄乌谈判“浇冷水”，一边加紧给乌克兰塞武器，美国操控乌克兰局势背后有哪些企图？看↓ ...全文,,微博视频号,FALSE,2.0,2,3.0,0.0,TRUE,0,1685336690,信息日报,m,70217.0,TRUE,3.0,2376.0,836.8万,经济实用 生活顾问 江西经济生活报 中国品牌媒体百强,直播解读目前乌克兰首都基辅战况如何能否顺利开启将俄罗斯部分银行排除出SWIFT是否是美欧对俄发动的金融核战一边不断给俄乌谈判浇冷水一边加紧给乌克兰塞武器美国操控乌克兰局势背后有哪些企图看 全文,"['直播', '解读', '目前', '乌克兰', '首都', '基辅', '战况', '如何', '能否', '顺利', '开启', '将', '俄罗斯', '部分', '银行', '排除', '出', 'SWIFT', '是否是', '美欧', '对', '俄', '发动', '的', '金融', '核战', '一边', '不断', '给', '俄', '乌', '谈判', '浇冷水', '一边', '加紧', '给', '乌克兰', '塞', '武器', '美国', '操控', '乌克兰', '局势', '背后', '有', '哪些', '企图', '看', '全文']",1,0.55225223
24,2022-02-27 23:03:12,Sun Feb 27 23:03:12 +0800 2022,4.74162E+15,#将俄罗斯踢出SWIFT对全球各方有何影响# 俄罗斯主要出口产品就是石油天然气和小麦，这也是对俄罗斯影响最大的领域。看下图是什么2月4号签的不得不说老普有远见呐！ ,,,FALSE,1.0,0,5.0,0.0,FALSE,0,5083704412,爱玩金融的宝爸,m,6210.0,TRUE,0.0,449.0,10.3万,,俄罗斯主要出口产品就是石油天然气和小麦这也是对俄罗斯影响最大的领域看下图是什么2月4号签的不得不说老普有远见呐,"['俄罗斯', '主要', '出口', '产品', '就是', '石油', '天然气', '和', '小麦', '这', '也', '是', '对', '俄罗斯', '影响', '最大', '的', '领域', '看', '下图', '是', '什么', '2', '月', '4', '号', '签', '的', '不得不', '说', '老普', '有远见', '呐']",1,0.61440223
25,2022-02-27 22:59:52,Sun Feb 27 22:59:52 +0800 2022,4.74162E+15,今天直播中有一个观点我提出了反对意见就是：如果美国用SWIFT制裁俄罗斯的话，不会对数字人民币产生利好。我来总结一下观点：1.数字人民币的本质就是把传统货币从纸质改为纯数字载体，其性质与人民币一样。2.数字货币所带来的好处是可以精确精准的追查资金流向，以及更加可靠的安全性，更便于管理 ...全文,,微博 weibo.com,FALSE,4.0,1,10.0,0.0,TRUE,0,1013091200,北京王飞鹏,m,13892.0,TRUE,0.0,626.0,65.2万,商务合作联系QQ同WX:14954733 添加注明意图,今天直播中有一个观点我提出了反对意见就是如果美国用SWIFT制裁俄罗斯的话不会对数字人民币产生利好我来总结一下观点1数字人民币的本质就是把传统货币从纸质改为纯数字载体其性质与人民币一样2数字货币所带来的好处是可以精确精准的追查资金流向以及更加可靠的安全性更便于管理 全文,"['今天', '直播', '中有', '一个', '观点', '我', '提出', '了', '反对', '意见', '就是', '如果', '美国', '用', 'SWIFT', '制裁', '俄罗斯', '的话', '不会', '对', '数字', '人民币', '产生', '利好', '我来', '总结', '一下', '观点', '1', '数字', '人民币', '的', '本质', '就是', '把', '传统', '货币', '从', '纸质', '改为', '纯', '数字', '载体', '其', '性质', '与', '人民币', '一样', '2', '数字', '货币', '所', '带来', '的', '好处', '是', '可以', '精确', '精准', '的', '追查', '资金', '流向', '以及', '更加', '可靠', '的', '安全性', '更', '便于管理', '全文']",1,0.5429446
26,2022-02-27 22:52:12,Sun Feb 27 22:52:12 +0800 2022,4.74162E+15,基金对俄罗斯祭出SWIFT，我们有大国重器CIPS！一方面，提升人民币结算需求，加速人民币国际化进程。下周数字货币又要涨。此前，市场预期美欧等国并不会考虑使用禁用SWIFT这一制裁工具，但周末美欧决定将选定的俄罗斯银行从SWIFT系统中移出。此举将大幅增强对俄制裁效果，但也加速人民币 ...全文,,基金超话,FALSE,0.0,0,1.0,0.0,TRUE,0,2451335774,周周船长股票基金牛股,m,23832.0,TRUE,0.0,4124.0,10.9万,周周有好股买在大牛股起涨前！ 起爆前。只做涨幅低的刚起飞大牛股。猫笔刀，招财大牛猫，牛魔王炒牛股。欢迎薇信关注搜一搜公重号：花荣价值牛,基金对俄罗斯祭出SWIFT我们有大国重器CIPS一方面提升人民币结算需求加速人民币国际化进程下周数字货币又要涨此前市场预期美欧等国并不会考虑使用禁用SWIFT这一制裁工具但周末美欧决定将选定的俄罗斯银行从SWIFT系统中移出此举将大幅增强对俄制裁效果但也加速人民币 全文,"['基金', '对', '俄罗斯', '祭出', 'SWIFT', '我们', '有', '大国', '重器', 'CIPS', '一方面', '提升', '人民币', '结算', '需求', '加速', '人民币', '国际化', '进程', '下周', '数字', '货币', '又', '要', '涨', '此前', '市场', '预期', '美欧', '等国', '并', '不会', '考虑', '使用', '禁用', 'SWIFT', '这一', '制裁', '工具', '但', '周末', '美欧', '决定', '将', '选定', '的', '俄罗斯', '银行', '从', 'SWIFT', '系统', '中', '移出', '此举', '将', '大幅', '增强', '对', '俄', '制裁', '效果', '但', '也', '加速', '人民币', '全文']",0,0.49407455
27,2022-02-27 22:51:50,Sun Feb 27 22:51:50 +0800 2022,4.74162E+15,#将俄罗斯踢出SWIFT对全球各方有何影响#如果是一般的小国家，这是灭顶之灾，但对俄罗斯这样的国家来讲，SWIFT这么干，无疑是给这个在美帝主导下已经呈现败相的国际结算业务宣布了死亡倒计时。同时，这也坚定了我们要加快开展人民币国际结算体系的建设。个人判断，中俄两国元首在冬奥会期间对会晤，可能 ...全文,,微博搜索,FALSE,0.0,0,0.0,0.0,TRUE,0,1400130800,公民深海吉普赛,m,8533.0,FALSE,-1.0,266.0,10万,一个爱国者、网路毅行者，diors的偶尔客串者、佛性油腻男的龙套，但一直努力践行中国的公民之路。,如果是一般的小国家这是灭顶之灾但对俄罗斯这样的国家来讲SWIFT这么干无疑是给这个在美帝主导下已经呈现败相的国际结算业务宣布了死亡倒计时同时这也坚定了我们要加快开展人民币国际结算体系的建设个人判断中俄两国元首在冬奥会期间对会晤可能 全文,"['如果', '是', '一般', '的', '小', '国家', '这是', '灭顶之灾', '但', '对', '俄罗斯', '这样', '的', '国家', '来讲', 'SWIFT', '这么', '干', '无疑', '是', '给', '这个', '在', '美帝', '主导', '下', '已经', '呈现', '败相', '的', '国际', '结算', '业务', '宣布', '了', '死亡', '倒计时', '同时', '这', '也', '坚定', '了', '我们', '要', '加快', '开展', '人民币', '国际', '结算', '体系', '的', '建设', '个人', '判断', '中', '俄', '两国', '元首', '在', '冬奥会', '期间', '对', '会晤', '可能', '全文']",1,0.5719114
28,2022-02-27 22:51:23,Sun Feb 27 22:51:23 +0800 2022,4.74162E+15,周日，德国总理舒尔茨宣布了一个“五点计划：包括将重要的俄罗斯银行排除在 SWIFT 之外；将向特种武装部队基金投入 1000 亿欧元（1130 亿美元），从现在起将国防开支保持在 GDP 的 2% 以上；减少对个别能源供应商进口的依赖，促进可再生能源的发展，针对高能源价格，制定相应的救济方案，包括今年取消 ...全文,,微博 weibo.com,FALSE,3.0,2,11.0,0.0,TRUE,0,1707465002,简容·,m,6837.0,TRUE,0.0,473.0,9.9万,岁月未曾饶过我 我亦未曾饶过岁月,周日德国总理舒尔茨宣布了一个五点计划包括将重要的俄罗斯银行排除在 SWIFT 之外将向特种武装部队基金投入 1000 亿欧元1130 亿美元从现在起将国防开支保持在 GDP 的 2 以上减少对个别能源供应商进口的依赖促进可再生能源的发展针对高能源价格制定相应的救济方案包括今年取消 全文,"['周日', '德国总理', '舒尔茨', '宣布', '了', '一个', '五点', '计划', '包括', '将', '重要', '的', '俄罗斯', '银行', '排除', '在', 'SWIFT', '之外', '将', '向', '特种', '武装部队', '基金', '投入', '1000', '亿', '欧元', '1130', '亿美元', '从现在起', '将', '国防', '开支', '保持', '在', 'GDP', '的', '2', '以上', '减少', '对', '个别', '能源', '供应商', '进口', '的', '依赖', '促进', '可', '再生能源', '的', '发展', '针对', '高', '能源价格', '制定', '相应', '的', '救济', '方案', '包括', '今年', '取消', '全文']",1,0.53049624
29,2022-02-27 22:50:06,Sun Feb 27 22:50:06 +0800 2022,4.74162E+15,周末新闻的热点依然在俄乌冲突上，战事趋于焦灼，短期内没有定论，但西方对于俄罗斯的打击却扑面而来。最大的新闻是：美国与欧盟、英国和加拿大发表共同声明，宣布禁止俄罗斯几家主要银行使用环球同业银行金融电讯协会（SWIFT）国际结算系统。一些国家将俄罗斯从SWIFT系统切断的工作已经开始，这一举 ...全文,,微博 weibo.com,FALSE,0.0,0,3.0,0.0,TRUE,0,1311149603,中方信富陶冶,m,24974.0,TRUE,0.0,248.0,5万,市场中的资金都是逐利的，感受主流资金的方向,周末新闻的热点依然在俄乌冲突上战事趋于焦灼短期内没有定论但西方对于俄罗斯的打击却扑面而来最大的新闻是美国与欧盟英国和加拿大发表共同声明宣布禁止俄罗斯几家主要银行使用环球同业银行金融电讯协会SWIFT国际结算系统一些国家将俄罗斯从SWIFT系统切断的工作已经开始这一举 全文,"['周末', '新闻', '的', '热点', '依然', '在', '俄', '乌', '冲突', '上', '战事', '趋于', '焦灼', '短期内', '没有', '定论', '但', '西方', '对于', '俄罗斯', '的', '打击', '却', '扑面而来', '最大', '的', '新闻', '是', '美国', '与', '欧盟', '英国', '和', '加拿大', '发表', '共同声明', '宣布', '禁止', '俄罗斯', '几家', '主要', '银行', '使用', '环球', '同业', '银行', '金融', '电讯', '协会', 'SWIFT', '国际', '结算', '系统', '一些', '国家', '将', '俄罗斯', '从', 'SWIFT', '系统', '切断', '的', '工作', '已经', '开始', '这', '一举', '全文']",0,0.49539948
30,2022-02-27 22:48:40,Sun Feb 27 22:48:40 +0800 2022,4.74162E+15,俄罗斯被踢出SWIFT，美欧金融核弹会吓退普京么？世界经济会受哪些影响？#俄乌战争##为什么实施swift禁令会很严重# 北京 李光斗的微博视频 ,,iPhone客户端,FALSE,1.0,0,2.0,0.0,FALSE,0,1211397734,李光斗,m,13875.0,TRUE,0.0,2514.0,86.2万,商人看我是文人 文人看我是商人 你看我？,俄罗斯被踢出SWIFT美欧金融核弹会吓退普京么世界经济会受哪些影响 北京 李光斗的微博视频,"['俄罗斯', '被', '踢', '出', 'SWIFT', '美欧', '金融', '核弹', '会', '吓退', '普京', '么', '世界', '经济', '会受', '哪些', '影响', '北京', '李', '光斗', '的', '微博', '视频']",0,0.49858117
31,2022-02-27 22:46:36,Sun Feb 27 22:46:36 +0800 2022,4.74162E+15,以下内容转述自北大经济学教授 曹和平：把俄罗斯剔除出国际支付体系，美国的损失比俄罗斯更大（1）如果美国把俄罗斯踢出swift国际汇兑体系，俄罗斯还有欧洲支付体系和中国等双边国家支付体系可用。俄罗斯人经过仔细测算，这一制裁并不致命。（2）美国人把俄罗斯踢出国际支付体系，将使美元损失一个整 ...全文,,微博 weibo.com,FALSE,0.0,0,0.0,0.0,TRUE,0,2230415740,我是星座专家,m,52245.0,FALSE,-1.0,988.0,8171,今天你所承受的所有痛苦，都将成为未来幸福的缘由,以下内容转述自北大经济学教授 曹和平把俄罗斯剔除出国际支付体系美国的损失比俄罗斯更大1如果美国把俄罗斯踢出swift国际汇兑体系俄罗斯还有欧洲支付体系和中国等双边国家支付体系可用俄罗斯人经过仔细测算这一制裁并不致命2美国人把俄罗斯踢出国际支付体系将使美元损失一个整 全文,"['以下内容', '转述', '自', '北大', '经济学', '教授', '曹', '和平', '把', '俄罗斯', '剔除', '出', '国际', '支付', '体系', '美国', '的', '损失', '比', '俄罗斯', '更大', '1', '如果', '美国', '把', '俄罗斯', '踢', '出', 'swift', '国际', '汇兑', '体系', '俄罗斯', '还有', '欧洲', '支付', '体系', '和', '中国', '等', '双边', '国家', '支付', '体系', '可用', '俄罗斯', '人', '经过', '仔细', '测算', '这一', '制裁', '并', '不', '致命', '2', '美国', '人', '把', '俄罗斯', '踢', '出', '国际', '支付', '体系', '将', '使', '美元', '损失', '一个整', '全文']",1,0.5058045
32,2022-02-27 22:43:41,Sun Feb 27 22:43:41 +0800 2022,4.74162E+15,#美国与欧盟禁止俄罗斯使用SWIFT##被禁用SWIFT对俄罗斯意味着什么#国际制裁又会对俄罗斯经济造成怎样的影响呢？咱先说这美欧对俄罗斯的制裁到底都有啥？欧盟呢说削弱俄罗斯的经济基础和现代化能力，具体的做法呢，就是要将俄罗斯啊从这Swift国际支付系统中踢出去，并且禁止俄罗斯使用美元结算，同时还 ...全文,,晓东同学的HarmonyOS设备,FALSE,0.0,0,1.0,0.0,TRUE,0,5383365538,晓东同学LoseWeight,m,3009.0,TRUE,0.0,856.0,2352,玻璃晴朗，橘子辉煌,国际制裁又会对俄罗斯经济造成怎样的影响呢咱先说这美欧对俄罗斯的制裁到底都有啥欧盟呢说削弱俄罗斯的经济基础和现代化能力具体的做法呢就是要将俄罗斯啊从这Swift国际支付系统中踢出去并且禁止俄罗斯使用美元结算同时还 全文,"['国际制裁', '又', '会', '对', '俄罗斯', '经济', '造成', '怎样', '的', '影响', '呢', '咱先', '说', '这美欧', '对', '俄罗斯', '的', '制裁', '到底', '都', '有', '啥', '欧盟', '呢', '说', '削弱', '俄罗斯', '的', '经济基础', '和', '现代化', '能力', '具体', '的', '做法', '呢', '就是', '要', '将', '俄罗斯', '啊', '从', '这', 'Swift', '国际', '支付', '系统', '中', '踢出去', '并且', '禁止', '俄罗斯', '使用', '美元', '结算', '同时', '还', '全文']",1,0.571839
33,2022-02-27 22:41:15,Sun Feb 27 22:41:15 +0800 2022,4.74162E+15,#将俄罗斯踢出SWIFT对全球各方有何影响# 美国那边准备禁止俄罗斯使用Swift支付系统，利好相关金融IT和数字货币的概念。外媒报道是把部分俄罗斯银行踢出这个结算系统，也就是留了一些下来，我想这些留下来的很可能是欧洲用来买俄罗斯天然气的。这个是目前为止全世界最安全、最便捷、最重要的跨境支付系 ...全文,,360安全浏览器,FALSE,0.0,1,2.0,0.0,TRUE,0,3284159075,红8000,m,2146.0,FALSE,-1.0,153.0,1543,谈谈期货，谈谈股票。,美国那边准备禁止俄罗斯使用Swift支付系统利好相关金融IT和数字货币的概念外媒报道是把部分俄罗斯银行踢出这个结算系统也就是留了一些下来我想这些留下来的很可能是欧洲用来买俄罗斯天然气的这个是目前为止全世界最安全最便捷最重要的跨境支付系 全文,"['美国', '那边', '准备', '禁止', '俄罗斯', '使用', 'Swift', '支付', '系统', '利好', '相关', '金融', 'IT', '和', '数字', '货币', '的', '概念', '外媒', '报道', '是', '把', '部分', '俄罗斯', '银行', '踢', '出', '这个', '结算', '系统', '也', '就是', '留', '了', '一些', '下来', '我', '想', '这些', '留下来', '的', '很', '可能', '是', '欧洲', '用来', '买', '俄罗斯', '天然气', '的', '这个', '是', '目前为止', '全世界', '最', '安全', '最', '便捷', '最', '重要', '的', '跨境', '支付', '系', '全文']",1,0.57310146
34,2022-02-27 22:38:32,Sun Feb 27 22:38:32 +0800 2022,4.74162E+15,俄罗斯被踢出SWIFT系统，等于在全世界范围内，判了俄罗斯经济的死刑。你让俄罗斯普通老百姓没活路了呀。 因为你被孤立了。整个地球村，你要被大家孤立，这其实是一件相当可怕的事情。 但欧美也没下死手，还是留有余地的。听我继续讲这个SWIFT系统。 中国共有4700家银行。 但中国的工商银行，建行 ...全文,,搜狗高速浏览器,FALSE,4.0,2,19.0,0.0,TRUE,0,2067755971,满满涨,m,7834.0,TRUE,0.0,299.0,71万,射人先射马，炒股追龙头！,俄罗斯被踢出SWIFT系统等于在全世界范围内判了俄罗斯经济的死刑你让俄罗斯普通老百姓没活路了呀 因为你被孤立了整个地球村你要被大家孤立这其实是一件相当可怕的事情 但欧美也没下死手还是留有余地的听我继续讲这个SWIFT系统 中国共有4700家银行 但中国的工商银行建行 全文,"['俄罗斯', '被', '踢', '出', 'SWIFT', '系统', '等于', '在', '全世界', '范围', '内判', '了', '俄罗斯', '经济', '的', '死刑', '你', '让', '俄罗斯', '普通', '老百姓', '没', '活路', '了', '呀', '因为', '你', '被', '孤立', '了', '整个', '地球村', '你', '要', '被', '大家', '孤立', '这', '其实', '是', '一件', '相当', '可怕', '的', '事情', '但', '欧美', '也', '没下', '死手', '还是', '留有余地', '的', '听', '我', '继续', '讲', '这个', 'SWIFT', '系统', '中国', '共有', '4700', '家', '银行', '但', '中国', '的', '工商银行', '建行', '全文']",1,0.5234675
35,2022-02-27 22:33:22,Sun Feb 27 22:33:22 +0800 2022,4.74161E+15,俄罗斯部分银行被剔除SWIFT国际银行结算体系，应该在俄罗斯的预料之内，他们的底气除了能源出口的特殊性之外，很重要的一点是有别的结算方式可以替代。在这方面伊朗作为“先行者”很有发言权，中石油有一家金融机构叫昆仑银行，专精国际能源的人民币结算，伊朗这种情况正中下怀，当然昆仑银行也因此 ...全文,,HUAWEI Mate 9,FALSE,0.0,0,0.0,0.0,TRUE,0,2642518921,闻香识人见天地,m,113.0,FALSE,-1.0,223.0,15,用理性温暖世界，用感性拥抱内心,俄罗斯部分银行被剔除SWIFT国际银行结算体系应该在俄罗斯的预料之内他们的底气除了能源出口的特殊性之外很重要的一点是有别的结算方式可以替代在这方面伊朗作为先行者很有发言权中石油有一家金融机构叫昆仑银行专精国际能源的人民币结算伊朗这种情况正中下怀当然昆仑银行也因此 全文,"['俄罗斯', '部分', '银行', '被', '剔除', 'SWIFT', '国际', '银行', '结算', '体系', '应该', '在', '俄罗斯', '的', '预料', '之内', '他们', '的', '底气', '除了', '能源', '出口', '的', '特殊性', '之外', '很', '重要', '的', '一点', '是', '有', '别的', '结算', '方式', '可以', '替代', '在', '这方面', '伊朗', '作为', '先行者', '很', '有', '发言权', '中', '石油', '有', '一家', '金融机构', '叫', '昆仑', '银行', '专精', '国际', '能源', '的', '人民币', '结算', '伊朗', '这种', '情况', '正中下怀', '当然', '昆仑', '银行', '也', '因此', '全文']",0,0.43760747
36,2022-02-27 22:33:18,Sun Feb 27 22:33:18 +0800 2022,4.74161E+15,【#美欧宣布禁止俄罗斯使用SWIFT#】当地时间26日深夜，美国、英国、欧洲和加拿大发表联合声明，宣布对俄最新制裁：禁止俄使用SWIFT（“环球银行金融电信协会”支付系统），限制俄罗斯央行的国际储备。这些制裁措施将在未来几天开始实施。为何此举被称为“向俄罗斯丢下‘金融核弹’”？#SWIFT是什么#？ ...全文,,iPhone客户端,FALSE,0.0,0,0.0,0.0,TRUE,0,2154874024,六安人六安事,f,10058.0,TRUE,0.0,375.0,9.5万,一起分享六安最新资讯、潮流情报、美食攻略，全方位解读一个不一样的六安！欢迎私信投稿。互粉请私信！,当地时间26日深夜美国英国欧洲和加拿大发表联合声明宣布对俄最新制裁禁止俄使用SWIFT环球银行金融电信协会支付系统限制俄罗斯央行的国际储备这些制裁措施将在未来几天开始实施为何此举被称为向俄罗斯丢下金融核弹 全文,"['当地', '时间', '26', '日', '深夜', '美国', '英国', '欧洲', '和', '加拿大', '发表', '联合声明', '宣布', '对', '俄', '最新', '制裁', '禁止', '俄', '使用', 'SWIFT', '环球', '银行', '金融', '电信', '协会', '支付', '系统', '限制', '俄罗斯', '央行', '的', '国际', '储备', '这些', '制裁', '措施', '将', '在', '未来', '几天', '开始', '实施', '为何', '此举', '被', '称为', '向', '俄罗斯', '丢下', '金融', '核弹', '全文']",1,0.5750572
37,2022-02-27 22:32:09,Sun Feb 27 22:32:09 +0800 2022,4.74161E+15,禁掉俄罗斯的 Swift 接入，其实也是给像中国 CIPS 之类支付系统的一次机会，搞不好是有机会撼动美元霸主地位的（指走向多元 ,,iPad Pro,FALSE,1.0,26,57.0,0.0,FALSE,0,1695936437,布鲁卡,m,26161.0,TRUE,0.0,2794.0,186.5万,汪，合作：buluka360@gmail.com,禁掉俄罗斯的 Swift 接入其实也是给像中国 CIPS 之类支付系统的一次机会搞不好是有机会撼动美元霸主地位的指走向多元,"['禁掉', '俄罗斯', '的', 'Swift', '接入', '其实', '也', '是', '给', '像', '中国', 'CIPS', '之类', '支付', '系统', '的', '一次', '机会', '搞不好', '是', '有', '机会', '撼动', '美元', '霸主', '地位', '的', '指', '走向', '多元']",0,0.46140003
38,2022-02-27 22:30:11,Sun Feb 27 22:30:11 +0800 2022,4.74161E+15,今日A股目前“环球银行金融电信协会”系统拥有约1.1万成员，其中包括近300家俄罗斯银行。如果这些俄罗斯银行被移除出这一系统，占俄罗斯财政总收入40%以上的石油和天然气出口收益将被切断，其经济会立即受到重大影响，包括本国货币大幅波动，以及大量资本的外逃。把俄罗斯逐出SWIFT系统将是 ...全文,,今日A股超话,FALSE,0.0,0,1.0,0.0,TRUE,0,1031576994,灵熙518,f,1013.0,TRUE,0.0,852.0,55.7万,具有丰富的股票期货投资经验，股票期货金融投资人,今日A股目前环球银行金融电信协会系统拥有约11万成员其中包括近300家俄罗斯银行如果这些俄罗斯银行被移除出这一系统占俄罗斯财政总收入40以上的石油和天然气出口收益将被切断其经济会立即受到重大影响包括本国货币大幅波动以及大量资本的外逃把俄罗斯逐出SWIFT系统将是 全文,"['今日', 'A股', '目前', '环球', '银行', '金融', '电信', '协会', '系统', '拥有', '约', '11', '万', '成员', '其中', '包括', '近', '300', '家', '俄罗斯', '银行', '如果', '这些', '俄罗斯', '银行', '被', '移除', '出', '这', '一', '系统', '占', '俄罗斯', '财政', '总收入', '40', '以上', '的', '石油', '和', '天然气', '出口', '收益', '将', '被', '切断', '其', '经济', '会', '立即', '受到', '重大', '影响', '包括', '本国货币', '大幅', '波动', '以及', '大量', '资本', '的', '外逃', '把', '俄罗斯', '逐出', 'SWIFT', '系统', '将', '是', '全文']",1,0.5241691
39,2022-02-27 22:28:09,Sun Feb 27 22:28:09 +0800 2022,4.74161E+15,以大熊为代表的一群傻子，只知道分析SWIFT断连对俄罗斯出口的影响，却彻底没看到对俄罗斯进口的影响。不出意料的话，俄罗斯很快会遭遇非常严重的物资短缺，国内老百姓生活会受到很大影响。有人说中国给供货，但中国供货也得通过SWIFT收钱啊。。。实际点，咱还是别说啥CIPS的吧，现在顶不上。 ,,微博 weibo.com,FALSE,3.0,48,39.0,0.0,FALSE,0,6124612886,鸿蒙钊哥,m,8639.0,TRUE,0.0,331.0,20.7万,B站钊哥科普,以大熊为代表的一群傻子只知道分析SWIFT断连对俄罗斯出口的影响却彻底没看到对俄罗斯进口的影响不出意料的话俄罗斯很快会遭遇非常严重的物资短缺国内老百姓生活会受到很大影响有人说中国给供货但中国供货也得通过SWIFT收钱啊实际点咱还是别说啥CIPS的吧现在顶不上,"['以', '大熊', '为', '代表', '的', '一群', '傻子', '只', '知道', '分析', 'SWIFT', '断', '连', '对', '俄罗斯', '出口', '的', '影响', '却', '彻底', '没', '看到', '对', '俄罗斯', '进口', '的', '影响', '不', '出', '意料', '的话', '俄罗斯', '很快', '会', '遭遇', '非常', '严重', '的', '物资', '短缺', '国内', '老百姓', '生活', '会', '受到', '很大', '影响', '有人', '说', '中国', '给', '供货', '但', '中国', '供货', '也', '得', '通过', 'SWIFT', '收钱', '啊', '实际', '点', '咱', '还是', '别说', '啥', 'CIPS', '的', '吧', '现在', '顶不上']",1,0.5532753
40,2022-02-27 22:22:55,Sun Feb 27 22:22:55 +0800 2022,4.74161E+15,【#西方为何突然对俄放出金融核弹#？】在俄军迫近基辅之际，欧美终于放出“大招”，美加、法德意英等联合声明，将俄罗斯银行从SWIFT剔除。就在48小时之前，美国和欧盟的态度还并非如此。拜登曾说“这不是欧洲国家希望的立场”，而欧盟内部也存在明显分歧。为何西方对俄的态度转变如此之快？制裁的升级 ...全文,,微博 weibo.com,FALSE,34.0,124,1210.0,0.0,TRUE,0,1618051664,头条新闻,f,228259.0,TRUE,3.0,1701.0,1亿,每日播报全球各类重要资讯、突发新闻，全天24小时即时发布。欢迎报料、投稿，请发私信或者邮件：xlttnews@vip.sina.com。,在俄军迫近基辅之际欧美终于放出大招美加法德意英等联合声明将俄罗斯银行从SWIFT剔除就在48小时之前美国和欧盟的态度还并非如此拜登曾说这不是欧洲国家希望的立场而欧盟内部也存在明显分歧为何西方对俄的态度转变如此之快制裁的升级 全文,"['在', '俄军', '迫近', '基辅', '之际', '欧美', '终于', '放出', '大招', '美加', '法德意', '英等', '联合声明', '将', '俄罗斯', '银行', '从', 'SWIFT', '剔除', '就', '在', '48', '小时', '之前', '美国', '和', '欧盟', '的', '态度', '还', '并非如此', '拜登', '曾', '说', '这', '不是', '欧洲', '国家', '希望', '的', '立场', '而', '欧盟', '内部', '也', '存在', '明显', '分歧', '为何', '西方', '对', '俄', '的', '态度', '转变', '如此', '之快', '制裁', '的', '升级', '全文']",1,0.50230145
41,2022-02-27 22:18:47,Sun Feb 27 22:18:47 +0800 2022,4.74161E+15,日本首相岸田文雄表示支持西方国家切断俄罗斯银行接入SWIFT支付系统的决定，同时日本将对俄罗斯总统普京实施制裁，并向乌克兰提供1亿美元的紧急人道主义援助。 ,,微博 weibo.com,FALSE,1.0,11,19.0,0.0,FALSE,0,2772800360,洱海弥,m,27610.0,TRUE,0.0,235.0,53.6万,全球视野 重仓中国,日本首相岸田文雄表示支持西方国家切断俄罗斯银行接入SWIFT支付系统的决定同时日本将对俄罗斯总统普京实施制裁并向乌克兰提供1亿美元的紧急人道主义援助,"['日本首相', '岸田文雄', '表示', '支持', '西方', '国家', '切断', '俄罗斯', '银行', '接入', 'SWIFT', '支付', '系统', '的', '决定', '同时', '日本', '将', '对', '俄罗斯', '总统', '普京', '实施', '制裁', '并', '向', '乌克兰', '提供', '1', '亿美元', '的', '紧急', '人道主义', '援助']",0,0.45210755
